field_1,route_n,next_stop_,name,bus,tram,trolley,minibus,lat,lon,Широта.(МС,Долгота.(М,n_bus,n_tram,n_trolley,n_minibus,n_all,NA,name_2,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,name_3,place,name_en,name_ru,boundary,cladr_code,population,addr_regio,admin_leve,addr_count,addr_distr,addr_postc,landuse,addr_city,source,wikipedia,populati_1,fixme,cladr_name,cladr_suff,note,oktmo_user,old_name,official_s,is_in_city,website,descriptio_2,name_udm,is_in,source_url,name_de,name_lt,start_date,name_os,source_ref,name_uk,contact_we,official_n,pop,denspop
1197,31,"270,207700690683",Юг Руси,31,NA,NA,73,47.19870,39.69571,419181.22347,2202543.21118,1,0,0,1,2,19,Промышленный левбердон,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
789,31,"388,084673663663",СКЛП,31,NA,NA,73,47.20041,39.69844,419367.92009,2202753.19834,1,0,0,1,2,12,Промышленный левбердон,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
299,31,"468,487116362478",Красный моряк,31,NA,NA,73,47.20325,39.70286,419678.14723,2203093.27986,1,0,0,1,2,6,Промышленный левбердон,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
82,31,"233,404347972858",АЗС,31,NA,NA,73,47.20072,39.70781,419390.73970,2203463.72371,1,0,0,1,2,1,Промышленный левбердон,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
165,31,"372,706395290487",Гараж МВД,"39, 31",NA,NA,NA,47.20186,39.71040,419514.27307,2203662.03295,2,0,0,0,2,2,Промышленный левбердон,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
267,31,"425,089798543083",Испытатель,"39, 31",NA,NA,NA,47.20508,39.71175,419870.58210,2203770.15111,2,0,0,0,2,5,Промышленный левбердон,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
1196,31,"420,742319096056",Элеватор,"39, 31",NA,NA,NA,47.20661,39.71690,420034.33275,2204163.09090,2,0,0,0,2,18,Промышленный левбердон,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
925,31,"228,84450128404",ул. Заречная,"39, 31",NA,NA,NA,47.21020,39.71864,420431.30580,2204301.38210,2,0,0,0,2,17,Промышленный левбердон,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
193,31,"780,777644250332",Городской пляж,31,NA,NA,NA,47.20993,39.72164,420397.61073,2204528.16426,1,0,0,0,1,4,Левбердон,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
6733,31,"303,200006721227",Пригородный ЖДВ,"3а, 7, 31, 33, 39, 70, 80, 3",NA,"22, 1, 2, 9","55, 20, 38, 52, 58, 59, 67, 78, 90, 98, 99, 40",47.21788,39.69462,421314.88022,2202495.82763,8,0,4,12,24,9,ЦЕНТР,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
1862,31,NA,Главный ЖДВ,"39, 31, 3а, 3",NA,NA,"58, 20",47.21990,39.69193,421542.81797,2202295.79054,4,0,0,2,6,3,ЦЕНТР,,,,,,1,0,-1,,,Р–РµР»РµР·РЅРѕРґРѕСЂРѕР¶РЅС‹Р№,,,,administrative,,104339,,9,,,,,,,ru:Железнодорожный район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,104339,101.13816
833,32,"768,757732914903",ТЭЦ-2,"64, 32",NA,NA,NA,47.21359,39.58086,420986.53155,2193870.54230,2,0,0,0,2,25,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
301,32,"379,017793683038",Левенцовка,"64, 32",NA,NA,NA,47.20975,39.58946,420547.95773,2194514.37333,2,0,0,0,2,18,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
276,32,"264,822890836989",Карьер,"64, 32",NA,NA,NA,47.21066,39.59431,420642.57407,2194883.59119,2,0,0,0,2,16,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
241,32,"282,403334874677",з/д Спецавтоматика,"64, 32",NA,NA,NA,47.21004,39.59774,420569.02824,2195142.20664,2,0,0,0,2,11,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
72,32,"510,203573562483",Автозапчасти,"64, 32",NA,NA,NA,47.21161,39.60168,420738.27748,2195443.77430,2,0,0,0,2,3,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
1611,32,"292,651456084255",ВОС,"64, 32, 16",NA,NA,NA,47.21175,39.60893,420744.14400,2195993.26149,3,0,0,0,3,5,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
3491,32,"521,90460591676",Молкомбинат,"64, 32, 16",NA,NA,NA,47.21184,39.61292,420748.83426,2196295.69303,3,0,0,0,3,22,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
1149,32,"381,912625962969",Хладокомбинат,32,NA,NA,"56, 25, 23",47.20694,39.61377,420202.95860,2196350.52397,1,0,0,3,4,30,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
848,32,"282,767690517244",ул. 2-я Краснодарская,32,NA,NA,"56, 25, 23",47.20345,39.61364,419815.13961,2196333.86639,1,0,0,3,4,26,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
198,32,NA,ГПЗ-10,"98, 96, 94, 57, 34а, 34, 32",NA,NA,"98, 96, 94, 93, 44, 20",47.20009,39.61318,419442.21212,2196292.45745,7,0,0,6,13,9,ГПЗ-Кашира-Извилистая-Краснодар-Коммун-Малина,,,,,,1,0,-1,,,РЎРѕРІРµС‚СЃРєРёР№,,,,administrative,,183144,,9,,,,,,,ru:Советский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,183144,143.15932
9171,33,"579,461538975086","ул. Думенко,15","89, 83, 78, 69a, 69, 35, 33, 22",NA,NA,NA,47.29943,39.75305,430309.67988,2207064.62873,8,0,0,0,8,37,Темерник,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1007,33,"222,151698154692",ул. Миронова,"89, 83, 78, 33",NA,NA,"83, 78, 56, 25, 23",47.29757,39.74367,430114.13655,2206351.94266,4,0,0,5,9,46,Темерник,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
1009,33,"311,17439307052",ул. Миронова,"89, 83, 78, 33",NA,NA,"83, 78, 56, 25, 23",47.29814,39.74085,430180.90241,2206139.67265,4,0,0,5,9,47,Темерник,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
962,33,"369,382275638469",ул. Лелюшенко,"89, 83, 78, 54, 33",NA,NA,"83, 78, 56, 25, 23",47.29657,39.73709,430010.89878,2205852.51098,5,0,0,5,10,40,Темерник,,,,,,1,0,-1,,,РџРµСЂРІРѕРјР°Р№СЃРєРёР№,,,,administrative,,186338,,9,,,,,,,ru:Первомайский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,186338,284.48941
5971,33,"450,44019400245",пос. Мясникован,"92a, 83, 78, 33, 18п",NA,NA,"95, 83, 79, 78, 56, 44, 29, 25, 23",47.29582,39.72776,429938.84380,2205145.51455,5,0,0,9,14,16,Мясникова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
8871,33,"563,446624920364",ул. Вологодская,"92a, 83, 78, 33, 18п",NA,NA,"95, 83, 79, 78, 56, 44, 38, 29, 25, 23",47.29707,39.72186,430085.01769,2204701.52468,5,0,0,10,15,33,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
6361,33,"167,59889120901",пр. Королева,"92a, 83, 78, 33, 18л",NA,NA,"95, 83, 79, 78, 56, 44, 29, 25, 23",47.29539,39.71482,429906.88681,2204166.03574,5,0,0,9,14,20,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
5401,33,"253,297834002137",пл. Королева,"92a, 83, 65, 63, 33, 18п",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.29425,39.71337,429781.93394,2204054.30081,6,0,1,8,15,10,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
11791,33,"441,130314562025",Шаталова,"92a, 83, 65, 63, 33, 18п",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.29200,39.71387,429531.17543,2204088.04462,6,0,1,8,15,57,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
1421,33,"353,761511262928",бул. Комарова,"92a, 78, 65, 63, 33, 18л",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28820,39.71521,429107.06293,2204182.52789,6,0,1,8,15,1,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
5831,33,"424,408207884451",Поликлиника №16,"92a, 78, 65, 63, 33, 18л",NA,6,"95, 83, 65, 63, 56, 44, 25, 11",47.28510,39.71588,428761.59829,2204227.60595,6,0,1,8,15,14,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
7762,33,"766,115552615599",Северный рынок,"92a, 21, 33, 45, 47, 63, 65, 77, 78, 18л",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 21",47.28091,39.71683,428294.61017,2204291.90444,10,0,1,10,21,28,СЖМ,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
9192,33,"318,186849317265",ул. Евдокимова,"92a, 21, 33, 45, 47, 63, 65, 77, 78, 18л",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 21",47.27409,39.71855,427534.28993,2204409.73043,10,0,1,10,21,38,БСМП-2,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
11083,33,"498,978224812249",ул. Фурмановская,"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 83, 90, 18п, 90а",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21",47.27054,39.71999,427137.85553,2204512.29267,14,0,1,12,27,53,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
10223,33,"155,576750919637",ул. Нариманова,"92a, 21, 22, 33, 45, 46, 47, 63, 65, 77, 78, 90, 18л, 90а",NA,6,"25, 45, 47, 56, 63, 65, 66, 77, 83, 90, 92, 21",47.26617,39.72146,426650.22397,2204615.66481,14,0,1,12,27,49,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
10204,33,"536,043804817289",ул. Нариманова,"18п, 83, 92a, 77, 90а, 2, 21, 22, 33, 45, 46, 47, 63, 65, 90",NA,6,"90, 47, 21, 25, 45, 56, 63, 65, 66, 83, 92, 77",47.26493,39.72051,426513.53218,2204541.54000,15,0,1,12,28,48,Нариманова,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
8951,33,"173,886478937099",ул. Герасименко,"65, 18л, 33, 46, 63, 77, 78, 90, 90а, 92a, 47",NA,6,"63, 65, 25, 47, 56, 92, 83, 77, 66",47.25606,39.71593,425533.04386,2204178.90894,11,0,1,9,21,36,Вертолетный и СКА,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
8942,33,"506,601971957443",ул. Герасименко,"92a, 22, 33, 45, 46, 63, 65, 77, 18п, 83",NA,6,"45, 56, 63, 65, 66, 77, 83, 92, 25",47.25467,39.71488,425379.80451,2204096.92059,10,0,1,9,20,35,Ленина,,,,,,1,0,-1,,,Р’РѕСЂРѕС€РёР»РѕРІСЃРєРёР№,,,,administrative,,218439,,9,,,,,,,ru:Ворошиловский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,218439,363.95531
5431,33,"183,188429835169",пл. Ленина,"92a, 46, 47, 63, 65, 77, 78, 90, 90а, 18л, 33",NA,6,"47, 56, 63, 65, 66, 77, 83, 92, 25",47.25032,39.71291,424898.62625,2203939.92904,11,0,1,9,21,12,Вертолетный и СКА,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
5423,33,"286,451146825411",пл. Ленина,"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65",NA,6,"25, 45, 49, 65, 77, 83, 92",47.24868,39.71271,424716.54817,2203921.81909,13,0,1,7,21,11,Ленина,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
11061,33,"730,945363576955",ул. Турмалиновская,"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78",NA,6,"25, 47, 49, 65, 77, 83, 92",47.24589,39.71315,424405.83142,2203950.07644,14,0,1,7,22,51,Ленина,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
3743,33,"498,725637373487",Общежитие РИСИ,"83, 5, 22, 33, 42, 42а, 45, 46, 49, 1, 77, 92a, 65",NA,6,"25, 45, 49, 65, 77, 83, 92",47.23885,39.71336,423622.91135,2203953.23224,13,0,1,7,21,5,Нансена центр,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
11561,33,"246,244647204803",ЦГБ,"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78",NA,6,"25, 47, 49, 65, 77, 83, 92",47.23382,39.71394,423062.99461,2203988.04779,14,0,1,7,22,55,ЦГБ,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
9663,33,"333,599433162916",ул. Лермонтовская,"77, 5, 22, 33, 42, 42а, 45, 46, 1, 65, 83, 92a, 49",NA,6,"45, 49, 65, 77, 83, 92",47.23070,39.71498,422714.85313,2204061.15982,13,0,1,6,20,42,ЦЕНТР,,,,,,1,0,-1,,,РћРєС‚СЏР±СЂСЊСЃРєРёР№,,,,administrative,,167851,,9,,,,,,,ru:Октябрьский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,167851,255.69533
9811,33,"397,7006945924",ул. М. Горького,"90а, 33, 35, 35а, 46, 47, 58, 65, 77, 1, 90, 92a, 99, 78",NA,6,"47, 49, 65, 77, 83, 92",47.22668,39.71704,422265.40281,2204209.90319,14,0,1,6,21,45,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
8633,33,"122,969079845831",ул. Б. Садовая,"83, 22, 33, 42, 42а, 45, 46, 49, 5, 77, 1, 92a, 65",NA,6,"45, 49, 65, 77, 83, 92",47.22320,39.71823,421877.05829,2204293.75187,13,0,1,6,20,32,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
6253,33,"137,543018450912",пр. Ворошиловский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.22225,39.71740,421772.46335,2204229.17647,8,0,4,0,12,19,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
5541,33,"410,870289223736",пл. Советов,"99, 92a, 90а, 90, 78, 77, 65, 58, 47, 46, 35а, 35, 33, 1",NA,6,NA,47.22181,39.71910,421721.45971,2204357.13962,14,0,1,0,15,13,ЦЕНТР,,,,,,1,0,-1,,,РљРёСЂРѕРІСЃРєРёР№,,,,administrative,,63499,,9,,,,,,,ru:Кировский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,63499,223.13895
4783,33,"383,867882681521",пер. Семашко,"3, 98, 80, 70, 67, 33, 7, 3а",NA,"22, 9, 2, 1",NA,47.22146,39.71369,421689.20196,2203946.75713,8,0,4,0,12,9,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
1159,33,"421,792329146575",Центральный рынок,"78, 33",NA,NA,"92, 83",47.21807,39.71276,421313.47185,2203870.18271,2,0,0,2,4,56,Старый центр,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
2934,33,"114,053577049448",Консерватория,"61, 6, 9, 27, 33, 35, 35а, 47, 51, 2, 60, 75, 90, 90а, 99, 78, 58",NA,NA,"12, 44, 43, 58, 78, 90, 99, 20, 11, 6, 47, 38",47.21968,39.70771,421498.70079,2203490.59853,17,0,0,12,29,4,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
6173,33,"393,398634049772",пр. Буденновский,"98, 80, 70, 67, 33, 7, 3а, 3",NA,"22, 9, 2, 1",NA,47.21984,39.70622,421518.33442,2203378.03367,8,0,4,0,12,18,ЦЕНТР,,,,,,1,0,-1,,,Р›РµРЅРёРЅСЃРєРёР№,,,,administrative,,82173,,9,,,,,,,ru:Ленинский район (Ростов-на-Дону),,,,,,,,,,,,,,,,,,,,,,,82173,421.65193
