"";"route_n";"next_stop_dist";"name";"bus";"tram";"trolley";"minibus";"lat";"lon";"Широта.(МСК-61)";"Долгота.(МСК-61)";"n_bus";"n_tram";"n_trolley";"n_minibus";"n_all";"NA"
"10911";"11";320,193944637881;"ул. Текучева";"83, 5, 6, 21, 22, 27, 42, 42а, 45, 49, 51, 2, 61";NA;NA;"99, 11, 21, 23, 38, 43, 44, 45, 58, 78, 90, 6";47,23429;39,70138;423130,79744132;2203037,83653444;13;0;0;12;25;64
"5351";"11";163,126075983205;"пл. Комсомольская";"78, 6, 21, 27, 35, 35а, 47, 51, 2, 61, 90, 90а, 99, 58";NA;NA;"58, 6, 11, 21, 23, 38, 43, 44, 99, 90, 78, 47";47,23698;39,69988;423431,721097471;2202929,17436017;14;0;0;12;26;30
"5361";"11";89,4610114113939;"пл. Комсомольская";"51";NA;NA;"99, 90, 78, 58, 45, 44, 43, 38, 23, 21, 11, 6";47,23842;39,70028;423591,312496513;2202962,09441254;1;0;0;12;13;31
"2921";"11";1060,5683202758;"Комсомольский парк";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,23868;39,69916;423621,612930724;2202877,76882503;12;0;0;12;24;14
"11801";"11";58,2081823692269;"Шеболдаева";"6, 5, 2, 27, 42, 42а, 45, 49, 83, 21, 22";NA;NA;"43, 6, 11, 21, 38, 44, 45, 58, 78, 90, 99, 23";47,24811;39,69716;424672,47314191;2202743,62458431;11;0;0;12;23;72
"6891";"11";354,45938774497;"РГУПС";"99, 6, 21, 27, 35, 35а, 47, 58, 78, 90, 2, 90а";NA;NA;"99, 11, 21, 23, 38, 43, 44, 47, 58, 78, 90, 6";47,24862;39,69699;424729,383866054;2202731,69036906;12;0;0;12;24;38
"691";"11";326,646526329814;"РГУПС";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,2517;39,69818;425070,313434057;2202827,41664868;10;0;0;13;23;39
"397";"11";595,345810090898;"пер. Боевой";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,25298;39,70207;425207,770966412;2203124,21424798;10;0;0;13;23;20
"1112";"11";427,950820503521;"ул. Цезаря Куникова";"99, 94, 78, 49, 27, 1";NA;NA;"99, 94, 78, 49, 44, 43, 23, 14, 11";47,25344;39,69422;425268,702444052;2202530,85542794;6;0;0;9;15;65
"1113";"11";638,917110975939;"ул. Цезаря Куникова";"49, 27, 1, 99, 96, 83";NA;NA;"99, 96, 78, 49, 44, 43, 23, 14, 11";47,25673;39,69715;425630,802049395;2202758,6713132;6;0;0;9;15;66
"509";"11";392,038943150679;"пл. 2-й Пятилетки";"99, 94, 78, 49, 27, 1";NA;NA;"99, 94, 78, 49, 44, 43, 23, 14, 11";47,25977;39,68942;425978,448344487;2202179,19950327;6;0;0;9;15;25
"955";"11";418,979110592067;"ул. Куликовская";"99, 96, 83, 49, 1";NA;NA;"99, 96, 78, 49, 44, 43, 14, 11";47,26192;39,68531;426222,641308879;2201872,11240608;5;0;0;8;13;49
"936";"11";338,48993403177;"ул. Иловайская";"78, 27";NA;NA;"78, 44, 23, 11";47,26531;39,6825;426603,064122484;2201665,73305942;2;0;0;4;6;48
"98";"11";180,72134174144;"АТП-3";"94, 78, 27";NA;NA;"94, 78, 44, 23, 11";47,26823;39,68375;426926,114328146;2201765,74004809;3;0;0;5;8;1
"99";"11";383,056429930949;"АТП-3";"96, 83, 27";NA;NA;"96, 78, 44, 23, 11";47,26976;39,68455;427095,20164094;2201829,11178094;3;0;0;5;8;2
"465";"11";349,902867257446;"пер. Радиаторный";"96, 83, 27";NA;NA;"96, 78, 44, 23, 11";47,27353;39,68611;427512,362143985;2201954,13165025;3;0;0;5;8;24
"424";"11";394,654682007575;"пер. Изыскательский";"96, 83, 27";NA;NA;"96, 78, 44, 23, 11";47,27736;39,68574;427938,624390319;2201933,22223475;3;0;0;5;8;22
"357";"11";458,738831858714;"Неклиновская";"96, 83, 27";NA;NA;"96, 78, 44, 23, 11";47,28091;39,68345;428336,178592155;2201766,54154088;3;0;0;5;8;19
"294";"11";367,394121420817;"Котельная";"96, 83, 18п, 18л";NA;NA;"96, 78, 44, 23, 11";47,28257;39,68951;428513,100708879;2202228,07342172;4;0;0;5;9;16
"775";"11";1020,50149733136;"Свято-Иверский женский монастырь";NA;NA;NA;"78, 44, 23, 11";47,28242;39,69437;428490,333733793;2202595,46924078;0;0;0;4;4;40
"640";"11";591,231740270971;"пр. Королева, 4";"18п, 21, 45, 47, 83, 96, 18л";NA;NA;"21, 19, 96, 23, 44, 45, 47, 66, 78, 79, 11";47,29157;39,69547;429506,202563561;2202695,4941393;7;0;0;11;18;37
"1145";"11";213,892700394938;"Фабрика ""Малыш""";"45, 47, 78, 94, 21";NA;NA;"23, 11, 21, 94, 44, 45, 47, 66, 78, 79, 19";47,29519;39,7012;429901,508337941;2203135,53032512;5;0;0;11;16;67
"523";"11";384,257299578414;"пл. Добровольского";"45, 46, 47, 77, 94, 21";NA;NA;"38, 11, 21, 95, 44, 45, 47, 66, 77, 94, 19";47,29345;39,70294;429705,901397335;2203263,95665023;6;0;0;11;17;29
"144";"11";428,403442793898;"бул. Комарова";"45, 46, 47, 77, 96, 21";NA;NA;"38, 11, 21, 96, 44, 45, 47, 66, 77, 95, 19";47,28963;39,70367;429280,308594408;2203312,199275;6;0;0;11;17;6
"909";"11";504,560092804198;"ул. Добровольского";"45, 46, 47, 77, 96, 21";NA;NA;"30, 11, 21, 96, 38, 44, 45, 47, 66, 77, 95, 19";47,28575;39,70527;428846,966665252;2203426,15467545;6;0;0;12;18;45
"517";"11";115,689144430427;"пл. Борко";"45, 47, 77, 96, 21";NA;NA;"38, 11, 19, 30, 96, 44, 45, 47, 66, 77, 95, 21";47,28259;39,71006;428489,726126821;2203782,77070463;5;0;0;12;17;27
"146";"11";382,198955428042;"бул. Новоселов";"45, 47, 77, 94, 21";NA;NA;"30, 11, 21, 95, 44, 45, 47, 66, 77, 94, 19";47,28298;39,71148;428531,330387987;2203890,90479617;5;0;0;11;16;8
"583";"11";342,334245405643;"Поликлиника №16";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2851;39,71588;428761,598286398;2204227,60594833;6;0;1;8;15;34
"142";"11";291,855206468818;"бул. Комарова";"92a, 78, 65, 63, 33, 18л";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,2882;39,71521;429107,062929142;2204182,52789439;6;0;1;8;15;4
"1179";"11";212,620227414612;"Шаталова";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,292;39,71387;429531,175427034;2204088,04461865;6;0;1;8;15;71
"540";"11";507,767400124392;"пл. Королева";"92a, 83, 65, 63, 33, 18п";NA;"6";"95, 83, 65, 63, 56, 44, 25, 11";47,29425;39,71337;429781,933939733;2204054,30081026;6;0;1;8;15;33
"222";"11";273,753123510863;"Дом детского творчества";"65, 63";NA;NA;"65, 63, 29, 11";47,29874;39,71228;430282,451214602;2203979,99848069;2;0;0;4;6;10
"1038";"11";360,410591447369;"ул. Орбитальная, 42";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30052;39,71495;430477,051990002;2204185,1501545;2;0;0;5;7;56
"1040";"11";207,265470059813;"ул. Орбитальная, 54";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,3011;39,72045;430534,778143045;2204602,1437846;2;0;0;5;7;58
"1029";"11";129,758803989111;"ул. Обсерваторная";NA;NA;NA;"29, 11";47,30204;39,72282;430636,380485294;2204783,0682583;0;0;0;2;2;54
"1042";"11";484,056101007269;"ул. Орбитальная, 64";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30163;39,72527;430587,804904119;2204967,61338233;2;0;0;5;7;60
"1043";"11";277,919114763617;"ул. Орбитальная, 70";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30244;39,73243;430669,139952856;2205510,53729027;2;0;0;5;7;61
"265";"11";2202,73631367493;"Институт сервиса";"65, 63";NA;NA;"65, 63, 38, 29, 11";47,30286;39,73632;430711,118588987;2205805,46314142;2;0;0;5;7;13
"843";"11";411,601641112141;"ул. 1-я Героическая";NA;NA;NA;"29, 11";47,32207;39,74604;432835,071437096;2206574,4395856;0;0;0;2;2;41
"128";"11";NA;"Ближние сады";NA;NA;NA;"29, 11";47,32312;39,75127;432945,539277804;2206971,65469732;0;0;0;2;2;3
"1095";"12";233,278883663266;"ул. Темерницкая";NA;NA;NA;"48, 20, 16, 12";47,21763;39,70707;421271,588752991;2203438,39609273;0;0;0;4;4;32
"2932";"12";109,469719952397;"Консерватория";"61, 6, 9, 27, 33, 35, 35а, 47, 51, 2, 60, 75, 90, 90а, 99, 78, 58";NA;NA;"12, 44, 43, 58, 78, 90, 99, 20, 11, 6, 47, 38";47,21968;39,70771;421498,70079121;2203490,59853433;17;0;0;12;29;6
"8612";"12";519,888306676651;"ул. Б. Садовая";"83, 5, 6, 9, 22, 27, 42, 42а, 45, 49, 51, 2, 61, 60";NA;NA;"99, 6, 11, 12, 38, 43, 44, 45, 58, 78, 90";47,22066;39,70759;421607,79895394;2203483,29065336;14;0;0;11;25;20
"9882";"12";498,406460798641;"ул. Максима Горького";"6, 99, 2, 90а, 9, 27, 35, 35а, 51, 58, 60, 61, 78, 90, 47";NA;NA;"78, 6, 11, 12, 38, 43, 44, 99, 58, 90, 47";47,22541;39,70508;422138,982230391;2203301,83178342;15;0;0;11;26;24
"9952";"12";79,974007784434;"ул. Малюгиной";"35а, 2, 6, 9, 21, 35, 47, 51, 58, 61, 78, 90, 90а, 99, 60, 27";NA;NA;"6, 43, 44, 47, 58, 78, 90, 99, 11, 38, 21, 12";47,23023;39,70292;422677,519052909;2203147,03985433;16;0;0;12;28;26
"618";"12";351,000385071696;"пр. Буденновский";"60, 9";NA;NA;"93, 25, 23, 12";47,23075;39,70219;422736,236611067;2203092,70826163;2;0;0;4;6;19
"1092";"12";480,323670389295;"ул. Текучева";"60, 9";NA;NA;"93, 25, 23, 12";47,23381;39,70107;423077,820038827;2203013,4858108;2;0;0;4;6;31
"499";"12";364,094300171629;"пер. Халтуринский";"9";NA;NA;"93, 12";47,22994;39,69826;422651,080728833;2202793,61997107;1;0;0;2;3;17
"500";"12";408,141955279866;"пер. Халтуринский";"60, 9";NA;NA;"93, 25, 23, 12";47,23276;39,69582;422967,635481114;2202614,01826476;2;0;0;4;6;18
"418";"12";277,505013023774;"пер. Доломановский";"60, 9";NA;NA;"93, 25, 23, 12";47,22919;39,69459;422572,285002543;2202514,3223243;2;0;0;4;6;11
"404";"12";189,773276732755;"пер. Гвардейский";"60, 9";NA;NA;"23, 12, 93, 25";47,22853;39,69105;422503,344893025;2202245,02747021;2;0;0;4;6;8
"136";"12";404,772406138134;"Больница СКЖД";"9";NA;NA;"93, 25, 23, 12";47,22803;39,68865;422450,771468859;2202062,35399558;1;0;0;4;5;2
"405";"12";465,086480635003;"пер. Гвардейский";"60, 9";NA;NA;"93, 25, 23, 12";47,23159;39,68974;422845,178741282;2202151,46208026;2;0;0;4;6;9
"34";"12";187,362543500415;"2-й переулок";"9";NA;NA;"93, 25, 23, 12";47,23036;39,68386;422715,835292935;2201703,92002946;1;0;0;4;5;1
"462";"12";146,833950646247;"пер. Приволжский";"9";NA;NA;"93, 25, 23, 12";47,22951;39,68024;422625,910338242;2201428,21002367;1;0;0;4;5;15
"884";"12";163,302999906847;"ул. Возрождения";"9";NA;NA;"93, 25, 23, 12";47,22927;39,67833;422601,646328999;2201283,1228799;1;0;0;4;5;22
"1017";"12";606,596055094491;"ул. Муравьева";"9";NA;NA;"93, 25, 23, 12";47,22867;39,67494;422539,242009784;2201025,28454709;1;0;0;4;5;28
"879";"12";1040,6350514327;"ул. Варфоломеева";"9";NA;NA;"93, 25, 23, 12";47,22668;39,68241;422308,548138799;2201587,29437212;1;0;0;4;5;21
"454";"12";231,769427863431;"пер. Олимпийский";"37";NA;NA;"20, 12";47,2234;39,66952;421960,257577334;2200604,96605453;1;0;0;2;3;14
"237";"12";374,053167212223;"ЖК Акварель";"37";NA;NA;"20, 12";47,22485;39,66732;422124,266236809;2200441,06372586;1;0;0;2;3;4
"259";"12";272,943799052842;"ЗФК";NA;NA;NA;"93, 25, 23, 12";47,2238;39,66262;422013,548924118;2200083,13430273;0;0;0;4;4;5
"440";"12";346,431275067889;"пер. Майкопский";NA;NA;NA;"93, 25, 23, 12";47,22663;39,66282;422327,912090728;2200103,60616927;0;0;0;4;4;13
"137";"12";244,542338239135;"Ботанический сад";"37";NA;NA;"93, 25, 23, 20, 12";47,22795;39,65867;422479,987947417;2199791,80874104;1;0;0;5;6;3
"1068";"12";336,00301940329;"ул. Родниковая";"37";NA;NA;"93, 25, 23, 20, 12";47,22842;39,65551;422536,307055432;2199553,39000665;1;0;0;5;6;30
"412";"12";305,091278718639;"пер. Дивный";"37";NA;NA;"93, 25, 23, 20, 12";47,2278;39,65116;422472,995301693;2199222,78896662;1;0;0;5;6;10
"402";"12";389,14495042621;"пер. Вагайский";"37, 15";NA;NA;"93, 48, 25, 23, 20, 12";47,22506;39,65107;422168,4977643;2199210,77196209;2;0;0;6;8;7
"1065";"12";NA;"ул. Профсоюзная. 284";"37";NA;NA;"93, 25, 23, 20, 12";47,22302;39,65525;421936,308179643;2199523,48192394;1;0;0;5;6;29
"791";"14";320,336439659607;"СМП-550";"70";NA;NA;"14";47,25157;39,83194;424897,703458044;2212952,40240031;1;0;0;1;2;61
"592";"14";224,784152110833;"пос. Кирпичный";"70";NA;NA;"14";47,25109;39,83612;424839,677319792;2213268,03134103;1;0;0;1;2;46
"593";"14";269,768519645219;"пос. Кирпичный";"70";NA;NA;"14";47,25072;39,83914;424795,184800374;2213496,03521348;1;0;0;1;2;47
"290";"14";235,607135963823;"Кирпичный завод";"70";NA;NA;"14";47,2492;39,84237;424622,618446968;2213738,06880597;1;0;0;1;2;17
"87";"14";734,044703536798;"Аксайский мост";"70";NA;NA;"14";47,24779;39,84598;424461,871830731;2214009,06181049;1;0;0;1;2;2
"590";"14";714,137804142619;"пос. Геофизиков";"70";NA;NA;"14";47,24246;39,83838;423877,732314968;2213425,02496686;1;0;0;1;2;45
"610";"14";330,664132699705;"пр. 40 лет Победы";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23929;39,83031;423534,310827324;2212808,83550011;4;0;1;8;13;50
"228";"14";214,791220322108;"Дом-интернат";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23815;39,82627;423412,101845087;2212501,06876435;4;0;1;8;13;14
"371";"14";188,93606158532;"Общежитие";"54, 80, 70, 68";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23782;39,82347;423378,562797003;2212288,51792795;4;0;1;8;13;24
"370";"14";307,059910403108;"Общежитие";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23797;39,82098;423398,044974773;2212100,23189238;4;0;1;8;13;23
"466";"14";97,4430260835845;"пер. Руднева";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23705;39,81715;423300,093149434;2211808,70893004;4;0;1;8;13;34
"270";"14";414,222879811547;"Калинина";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23737;39,81595;423337,027691516;2211718,37998249;4;0;1;8;13;16
"445";"14";390,445336058003;"пер. Молочный";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23653;39,80926;423251,243613436;2211210,42586696;4;0;1;8;13;32
"687";"14";359,154627891618;"Расковой";"80, 70, 68, 54";NA;"22";"88, 80, 67, 66, 63, 55, 53, 14";47,23582;39,8036;423178,775690024;2210780,665655;4;0;1;8;13;51
"718";"14";442,363726416198;"Роща";"80, 70, 68, 54";NA;"22";"80, 66, 55, 53, 14";47,23513;39,79799;423108,504841188;2210354,71387739;4;0;1;5;10;54
"238";"14";246,313085886908;"ЖК Александровский";NA;NA;NA;"88, 67, 63, 14";47,23905;39,79895;423543,20150116;2210434,02185435;0;0;0;4;4;15
"735";"14";427,110204742972;"Рынок ""Лидер""";NA;NA;NA;"88, 67, 63, 14";47,24181;39,79902;423849,960462125;2210443,98031831;0;0;0;4;4;59
"881";"14";440,288719845535;"ул. Вересаева";"14";NA;NA;"88, 67, 63, 14";47,24598;39,79812;424314,589983515;2210382,88449475;1;0;0;4;5;66
"896";"14";170,935747342506;"ул. Гикало";"14";NA;NA;"88, 67, 63, 14";47,24992;39,79761;424753,201710821;2210350,93375229;1;0;0;4;5;68
"897";"14";462,599427793454;"ул. Гикало";"14";NA;NA;"88, 67, 63, 14";47,24951;39,79543;424710,131495518;2210185,21491118;1;0;0;4;5;69
"1125";"14";902,794094654829;"ул. Щаденко";"14";NA;NA;"88, 67, 63, 14";47,25401;39,79504;425210,863780331;2210163,31411811;1;0;0;4;5;84
"898";"14";295,837147462083;"ул. Грамши";"14";NA;NA;"63, 14";47,2606;39,7868;425953,036388042;2209550,84014029;1;0;0;2;3;70
"900";"14";355,201211097935;"ул. Грисенко";"14";NA;NA;"63, 14";47,26159;39,78302;426067,495213741;2209266,4482672;1;0;0;2;3;72
"324";"14";685,483866081403;"Магазин";"14";NA;NA;"63, 14";47,26287;39,77795;426215,716677545;2208884,93662787;1;0;0;2;3;19
"205";"14";447,65889493133;"Детский комбинат";"96, 3а, 3, 28, 35, 35а, 36, 42, 42а, 54, 14, 89, 18л";NA;NA;"24, 29, 30, 58, 59, 63, 79, 96, 14";47,26131;39,76879;426053,041757072;2208188,9987729;13;0;0;9;22;10
"179";"14";315,211689650665;"Главная проходная РСМ";"89, 3а, 14, 18л, 28, 35, 35а, 36, 42, 3, 54, 96, 42а";NA;NA;"96, 14, 24, 29, 30, 58, 59, 63, 79";47,25797;39,76549;425685,615881038;2207933,44585205;13;0;0;9;22;8
"160";"14";176,396933734288;"Вокзал ""Сельмаш""";"96, 42а, 42, 35а, 35, 18л";NA;NA;"96, 66, 63, 58, 14";47,25532;39,76402;425392,743580617;2207817,57858153;6;0;0;5;11;7
"780";"14";752,965721692778;"Сельмаш";"63, 58, 42а, 42, 35а, 35, 17, 5";NA;NA;"63, 19, 14";47,25378;39,76347;425222,186854734;2207773,27029366;8;0;0;3;11;60
"558";"14";255,46967139067;"пл. Страны Советов";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24929;39,75523;424732,805163709;2207141,69346524;10;0;0;5;15;41
"396";"14";192,958012390828;"пер. Богучаровский";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24924;39,75185;424731,280794963;2206885,73910731;10;0;0;5;15;30
"577";"14";191,907604364654;"Поликлиника";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24896;39,74933;424703,167206291;2206694,48201003;10;0;0;5;15;42
"578";"14";287,092033984278;"Поликлиника";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24911;39,7468;424722,876478679;2206503,22378302;10;0;0;5;15;43
"822";"14";258,023337374567;"Торговое училище";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24905;39,74237;424721,532146161;2206167,76482817;10;0;0;5;15;63
"328";"14";240,389717021659;"Магазин";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24905;39,73824;424726,514709353;2205855,12181216;10;0;0;5;15;22
"1190";"14";407,416598499528;"Школа";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24901;39,73439;424726,727435326;2205563,6037591;10;0;0;5;15;86
"132";"14";332,711858680992;"Больница";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,249;39,72889;424732,297331413;2205147,23298639;10;0;0;5;15;4
"389";"14";332,798915487661;"пер. Автосборочный";"96, 63, 58, 42а, 42, 35а, 35, 18л, 17, 5";NA;NA;"96, 66, 63, 58, 14";47,24936;39,72396;424778,33396481;2204774,67560531;10;0;0;5;15;27
"213";"14";410,702918717577;"Дом №111";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24923;39,71938;424769,489688189;2204427,73537615;10;0;0;5;15;12
"541";"14";165,860378545037;"пл. Ленина";"94, 63, 58, 42а, 42, 35а, 35, 18п, 17, 5";NA;NA;"94, 66, 63, 58, 14";47,24939;39,71395;424793,952978856;2204016,97290046;10;0;0;5;15;38
"544";"14";351,516015110037;"пл. Ленина";"99, 96, 58, 35а, 35, 17, 1";NA;NA;"96, 58, 56, 49, 14";47,24969;39,7118;424829,956125058;2203854,76174867;7;0;0;5;12;39
"392";"14";470,558965076249;"пер. Ашхабадский";"94, 49, 42а, 42, 17, 5, 1";NA;NA;"14, 94, 58, 56, 49";47,24956;39,70573;424823,012411506;2203395,02901438;7;0;0;5;12;29
"3971";"14";383,32902805303;"пер. Боевой";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,25298;39,70207;425207,770966412;2203124,21424798;10;0;0;13;23;31
"1192";"14";281,563739776562;"Школа";"94, 49, 42а, 42, 17, 5, 1";NA;NA;"94, 58, 56, 49, 14";47,24971;39,70048;424846,211766004;2202997,87999039;7;0;0;5;12;88
"6911";"14";356,440015255937;"РГУПС";"2, 21, 22, 27, 45, 49, 83, 96, 99, 1";NA;NA;"21, 14, 99, 23, 38, 43, 44, 45, 49, 78, 90, 96, 11";47,2517;39,69818;425070,313434057;2202827,41664868;10;0;0;13;23;53
"11121";"14";427,950820503521;"ул. Цезаря Куникова";"99, 94, 78, 49, 27, 1";NA;NA;"99, 94, 78, 49, 44, 43, 23, 14, 11";47,25344;39,69422;425268,702444052;2202530,85542794;6;0;0;9;15;81
"11131";"14";638,917110975939;"ул. Цезаря Куникова";"49, 27, 1, 99, 96, 83";NA;NA;"99, 96, 78, 49, 44, 43, 23, 14, 11";47,25673;39,69715;425630,802049395;2202758,6713132;6;0;0;9;15;82
"5091";"14";392,038943150679;"пл. 2-й Пятилетки";"99, 94, 78, 49, 27, 1";NA;NA;"99, 94, 78, 49, 44, 43, 23, 14, 11";47,25977;39,68942;425978,448344487;2202179,19950327;6;0;0;9;15;36
"9551";"14";147,35404363861;"ул. Куликовская";"99, 96, 83, 49, 1";NA;NA;"99, 96, 78, 49, 44, 43, 14, 11";47,26192;39,68531;426222,641308879;2201872,11240608;5;0;0;8;13;74
"878";"14";481,168245737643;"ул. Вавилова";"99, 96, 94, 49, 1";NA;NA;"14, 99, 96, 94, 49, 43";47,26189;39,68336;426221,764489419;2201724,47688046;5;0;0;6;11;64
"120";"14";569,126268751387;"Баня";"99, 96, 94, 49, 1";NA;NA;"99, 96, 94, 49, 43, 14";47,26612;39,68205;426693,683111261;2201633,18113114;5;0;0;6;11;3
"503";"14";489,477196577076;"пер. Чалтырский";"99, 96, 94, 49, 1";NA;NA;"99, 96, 94, 49, 43, 14";47,26441;39,67495;426512,567158281;2201092,69158566;5;0;0;6;11;35
